staker,lp,stt,ste,faction
terra150s3l3rmtx6lpqtsqyxg89sspww8p3pn9f986r,0.394263,0.001,0.49382875,degens
terra150dt7agpa8yxdlxz5x9auyd854n5x77ape46ll,106.342028,2.59795,135.525485,degens
terra150vhflu0scdqq905qe6vg6vf5hu962ggmjvz0r,0.388943,0.019704,0.50588275,degens
terra15d7tv00n3sswrjh7r3ydknht8kdjd0g0ktd0ga,52.492711,25,90.61588875,degens
terra15dm2v4d5ag3wpru5adprlxzathkaudyljz4kzz,53.987241,252.353995,319.83804625,degens
terra15d96hmu5wxuml96uznmnxmxt8ndauskcj8wknn,0.437567,0.202758,0.7497167499999999,degens
terra15vm7wzw32dueaf94g7ychvyecmawx6yd57wq23,2672.425037,0,3340.53129625,degens
terra15vh6z4l2mhfu4886p6r456mym5ha5t99gje3rq,41.631376,22.138672,74.177892,degens
terra15vkt8ht5h05cnzx6f0wa0nu289jsrp80rpjgxt,0.115454,0.01,0.1543175,degens
terra15vnz99ruu52msht7hpww2t5x2l2vgq2hxjzlkp,0.254076,0.01,0.327595,degens
terra15vqpqkh0a096c36vlrssw6h83jsg32nwv3dw5k,928.030032,0,1160.03754,degens
terra15t0yg9qjywqd2wpdksxks5p4dxm2rqjuxmrdmz,1.987565,0,2.48445625,degens
terra15tt95tskd4pque7gxv077s79laeckn380r6fn4,2.279239,0.1,2.94904875,degens
terra15tynl4g5e34u3dktv8vl97zvzqz037340k7asr,6290.641537,1,7864.30192125,degens
terra1523n5tgm0twejfa8hnrpm5ryf4rznkpp62xhsp,4.52524,21.997673,27.654222999999998,degens
terra152sarmrvnut20nqj4566m3md7j6hqulddwth7d,2400.869443,0,3001.08680375,degens
terra1522auqpv8xaj27kw2nlwguhs0et7u02pvnkwlz,107.020177,4.74873,138.52395125,degens
terra152zzzlylw9dztnmxas6xpzjetyv072mlmdj8p6,0.103535,0.05,0.17941875000000002,degens
terra15fr3p78mz846z2lqmfj6vlcfcwt5l9ss00mws6,99.822485,55.41467,180.19277625,degens
terra15gd548sc0k8vfnzlpwpkh4hcujlynruf4cc82v,3372.83356,0,4216.04195,degens
terra15gg4veyzdncz6dugrwj6pk0lw5xgvtdkumfwtn,8.61142,380,390.764275,degens
terra15g9m6g489pys6x27kp95v9k9yz3luyjtlc6fxj,0.004204,0.01,0.015255000000000001,degens
terra1583feg2ya4m2z8ze7xmp6ftvyqns4n3j7kdsek,49.61638,0,62.020475,degens
terra1580rs02aephatzvdjyxm3hgjj3pn0tmax548f3,0.072581,0.019684,0.11041025000000002,degens
terra1582mgzfx0kyskmwn0c5ggun7h84gqtg2aqs7am,3000.017314,4,3754.0216425000003,degens
terra158ythrl2u5l5xnsatqlhefnk9med9ryddny20k,2.008374,0.1,2.6104675,degens
terra158yz4tja2k34f226ahstpqfpfvsdrprcn7mr9t,701.232132,67.916512,944.456677,degens
terra15x3rnfd7wl484yjkeekcqge7a0m5h0vqrlgt2d,2.025011,0,2.53126375,degens
terra15xwsmwc0elma7g45pmy7gy87u72cp8nmf8sny7,21.57171,0,26.9646375,degens
terra15x94sjf4n0fmnqgkaydlplf2cgrmgxq9snjw6g,0.652574,0.2,1.0157175,degens
terra15xzr4dgvyqq48xw5093sc276s3hjw8yslp5y32,2.100163,1.028947,3.65415075,degens
terra159m0lgdlyd2dgfgzgfahgzxnjhsgvrjv6y4g7v,20.142813,14,39.17851625,degens
terra159ccjgj0a9eymdm72dwh0eu3r79lht386n8uay,135.35959,0,169.1994875,degens
terra1594l7x9pjvt2l3ul7fu3n6lsx8dwucykmtce4q,1.939468,0.5,2.924335,degens
terra159jauqvjfz2axs76ws0tfnxhfkdl3wgyy77ezc,1.161247,47.427027,48.87858575,degens
terra159tt0crpmx8f2ccy57s9pms6570fy4dy3aspfn,1.505626,1,2.8820324999999998,degens
terra15yel98d7uawq46w83syrmq0e95day48q6nv6zs,494.544537,50.925431,669.1061022499999,degens
terra15ywu5xwm73ry7nek00kk7kpxnzl69etjavtkdc,0.21669,0.00001,0.2708725,degens
terra15rh5cl8fs0rh46xm8m777dezptnf3vc4sxnk2z,983.070999,5,1233.83874875,degens
terra15rhnxrks9yukcxur200j2zkj733vyuyzt6xpqu,408.239484,140.003674,650.3030289999999,degens
terra15r3ytj0enpxgax0vse090t5s4ztyykfcm2p39t,17,0,21.25,degens
terra15r2cxs620ym0jr3fpw4fwvsktr7fnjgsy8d0vp,108.82196,0,136.02745000000002,degens
terra15zuefrwn78jjg874ckd6qzgl899q4puq2nfag9,61.566267,25,101.95783375,degens
terra15zufcg56hy87k4agtemyg5ktjuemhha20zga3h,0.338774,0.001,0.4244675,degens
terra15z02cukyev756edm5gxz4k247uefrlyrpxqt5h,0.43119,251.051825,251.5908125,degens
terra15zw3nk4sgsxepa0p6gd0pa733q0ekjuv2g9jvv,2.114835,0.5,3.1435437499999996,degens
terra15ztm2t3dfmukfddd6rnxmun40fk33d62l6wwcw,1.899604,0.1,2.474505,degens
terra15zzcjnrs8fhmudutl6ltsk5a3e3y4m2palt5ne,2677.902123,0,3347.37765375,degens
terra15prpmdys76f60c3ppp6sayrue7x7ucp924dkwh,0.029157,1,1.03644625,degens
terra15q09c3n3zagcu4ved76el0sglw7mafrgcldwm9,2.243834,0.01,2.8147925,degens
terra1nlktzx3kqtcrqjux2rcq2s46x4ewvd3pwp3vad,2.009314,0.1,2.6116425,degens
terra1n7aec3xlc600cmg8v675u0srphwua7grdz7ynl,228.70915,1.679969,287.5664065,degens
terra1n7kkcmata6cu8vvemyklw4vypk3al6nzq3xr9f,316.47101,0,395.5887625,degens
terra1n7dalje8gsz0vvlp7k00glknll8zm90wffvnpz,2.388977,0,2.9862212500000003,degens
terra1n7tqtt5cnsd6m5cfcuyaag8ruy0ymaa6pvh3t6,21.963103,22.481366,49.93524475,degens
terra1n7rqwapt74366w8avqwhnalgyxtvhzmfaqweje,0.502033,0.01,0.63754125,degens
terra1nalj7hmf06xu35tenskghclswv09swzw89uegm,452.070312,0,565.08789,degens
terra1na7zswqkdw8k64fhmvc5zh7g36c7j95fxafdex,149.8265,85.822596,273.105721,degens
terra1na3sfnafp9raln94rcr4ykl6m6mk5wsc6cypll,0.202609,0.007454,0.26071525,degens
terra1na8awpzlgt4ac7qtz74mx0djryrdgjus9d3d9z,0.82,0.01,1.035,degens
terra1nu55ctnprqgg92dmm9ktnfnh0f0ase6kskcslp,0.82,0.01,1.035,degens
terra1nujxdfpvsz8v2q8rq8pckg2twgetkvkcaqvsnc,1.243509,0.01,1.5643862499999999,degens
terra1nu38pw3emk3jvcjkz4lszu2274zjpsvtls8v66,283.522013,3.14818,357.55069625000004,degens
terra1nutcgkuuzsyhyymtu0ww5q4cv7h0mv95n6j6qw,2477.344344,1,3097.6804300000003,degens
terra1nu22ykl3gq4x0ek7qdna2ee0r6mqhwysfa5e7t,0.441288,0.1,0.65161,degens
terra1nuy4062j4c7750hptxy684ujzxphcsk8mfn9r6,1697.435795,640.43926,2762.2340037500003,degens
terra1nmarayrnwvl885qkjfjyn5ssf4vxaswjc9mvy9,6354.825411,0,7943.531763749999,degens
terra1nmmn3utneza536jvacl84zyk3xpecrzcr8w3tt,2.024864,0.095871,2.626951,degens
terra1nmnchkg5xd78zf5zr5tlsy0g0qrtf2pcs603hr,0.021,1,1.02625,degens
terra1nmdzqeses285e4ysy5xeyzxg4cqywl40rwp4ws,65.242805,0,81.55350625,degens
terra1nm25fdgme7lga9vd9d88ycuaw00p93tg5s64lv,40.24632,1.79502,52.10292,degens
terra1nm8f6pshvq6aq5dzwc2ta2amxmsadxmakaedd4,1036.477818,100,1395.5972725000001,degens
terra1n6kffjztckzeen72rm5wsjmr2lttxw5rnvw4v3,6.020016,1,8.52502,degens
terra1n6rcjqpllg30n09ajxf4e6cz5tam9zevnd0g9d,1.083996,1776.550276,1777.9052709999999,degens
terra1n6z0w0wse44dfzg58nu8safwx222c0klv92z0n,188.199171,16.459472,251.70843575,degens
terra1ne7mvr2f22umlpal7gzhqrq2xkz6h5kclu0l4d,898.494399,1607.138618,2730.25661675,degens
terra1nenjl9wp8sdszk2zvxwscxqzszuy8w93wvgqqf,5613.72,0,7017.150000000001,degens
terra1ne2a7r4cgswsvyp6agypnuhwp3d536xfg6a2tc,1609.94632,0,2012.4329,degens
terra1ne2nvjzkjxpjazwl2vmvur63ssxxwvdr4luezq,43.017741,128.778185,182.55036125,degens
terra1nc4qy64lkw3j5dr2gcy7fc9jx25va2r8qtcd4g,2.139705,83.814333,86.48896425000001,degens
terra1ncz779jtj6w02ynuv8cvh6eff8zplzwtw3ea8w,15.92749,7.218364,27.1277265,degens
terra1nkc7k6dkfxzupflld00ayfvys0zlxja2qnllcl,532.912901,122.945014,789.0861402500001,degens
terra1nk36rju43f53ztznam4c3ywmuqkvk9cd29sh5w,0.001907,0.1,0.10238375000000001,degens
terra1nk3nesq5xeuff0e0v69r8p9jyuwaq7n0ucxalj,36.099996,0,45.124995,degens
terra1nkstve4487qr5a7x0fqqksjruu5zvya977s7s0,585.5,0,731.875,degens
terra1nkg97fgtuejza0us6un5s9gh927sr9ahr92tea,0.000986,1,1.0012325,degens
terra1nkrtmkfaqsly79ygz7jncer9v6m67l59prdc6n,6.210861,0.001,7.764576250000001,degens
terra1n4ucnwn3kdq08lu344mzk7fzaxm0lqrmxdjd66,0.044547,2,2.05568375,degens
terra1n4d9yuvs79uy0gsvje9xa4gzpuq932glv7nkmx,0.000002,0.01,0.010002500000000001,degens
terra1n4gdvzfmc2lymekmru89qd365d9grd8m7xt6zc,11.026407,3.000114,16.78312275,degens
terra1n4q2wpl5ek74ah28uarn3tfddxnej5htqe5xlh,213.63,0,267.0375,degens
terra1n5mn6h0ky8xpw0r0nnzknda5yht2r898p6a23h,14.853675,0,18.56709375,degens
terra1n5cede8963gya2fuzhn6zej5392xfgaa0upxq7,5.829095,0.228958,7.51532675,degens
terra1n5rwn9es0uffyvqdjwgzlusk4vvcsauzu3yann,187.168753,0,233.96094125000002,degens
terra1n5zavnr53vzkhf7zlpxzakgnnqs0kldp6v6sse,44.868546,16.541379,72.6270615,degens
terra1n5zpa8z4uaadj9wlufzulkvawjfl8gqgmek8ed,2.463781,72,75.07972625,degens
terra1nnlkr7uh6v47xzunamaee0eq7yslnrmads75g3,2.162063,0.1,2.80257875,degens
terra1nn4y9ereuqt7svzrjnd8tt58asjary6krjjzfy,27.486357,33.750387,68.10833325000002,degens
terra1nnje64m055jwm8zmpu39u74qfa7tymqjxlksar,55.421135,18.014667,87.29108575000001,degens
terra1nnd204pc3lrlfq56c89f3s9ajxp3re5wy8pxmd,0.089239,0.1,0.21154875,degens
terra1nn20cvvwuwqgwj2kwgz0xjr0403rz8ehhywp4y,2.234704,1,3.79338,degens
terra1nngqtw7098e99s8y7nxx9xzkapzt94ldsjy70l,160.030241,1597.569253,1797.60705425,degens
terra1nn8w9hzlw4q03727pjm96kqt056e7q7ma6z4au,410.11549,38.301603,550.9459655,degens
terra1njmf3appjle858jm0c7xkktwkql093tmsz2sc6,0.021762,1,1.0272025,degens
terra1nj4m6fj5cwajpyr65guul6qgz7wumg4e7qf9k6,4.735761,4,9.91970125,degens
terra1nj4yaxtc9aaghxq3el35px62tn78255878r54h,0.081227,0.01,0.11153374999999999,degens
terra1njp6sudg3qvwe8fkxxveag6s3fh7lxyyul8mae,0.503309,0.2,0.8291362499999999,degens
terra1n34au7zus0c0nuhe3c5nlz4g4x2j2jtxa5dcgm,40.51622,0,50.645275,degens
terra1ns4pflzxdx2w5853euctv0j2u2u44m5q23yepg,1.339625,0,1.67453125,degens
terra1ns80p3neuererrvgtgt9mxh9kjhenfjgd6m9qg,2.03039,0.05,2.5879875,degens
terra1n05d5uknu3mn05w38y0damax6jxc4jvhc4vne9,0.204033,1,1.25504125,degens
terra1n0nnkasg3dwrvzvn8ghs79h3catnrd74ff867e,15.494304,0,19.36788,degens
terra1nwjtd2vamfj5vk6fw97ew6eyvdqfvd70wgj4z4,1.349474,1,2.6868425,degens
terra1nwd9x08hhs9gm6rx5pucutj7hknt9e4kkzzfz4,3251.086346,704.482474,4768.3404065,degens
terra1nd4wcts284f2mfa3f8mmyp7zvq2pfsdzwypdca,3.02645,0,3.7830625,degens
terra1ndnuejdvxktaw86sj9jmggv2lwa4v8p9mepcx7,0.207561,0,0.25945125,degens
terra1ndnxdadtz725h6uke5w0ruhf924y6rkkfage69,17.721802,0,22.1522525,degens
terra1ndfj04cpshgpcw7r7vr4t5p2xyvvz3sjcaewja,0.021824,23.990727,24.018007,degens
terra1ndxpkuq5zkagwh2xvcx2wy2kuf2ay8vqn52pje,51.232339,250.854644,314.89506775,degens
terra1nv8a9hq29yn24zey3f66tlrfjqp7pna6swzapz,226.581629,66.682249,349.90928525,degens
terra1ntel9a3zvyfcxrgrhec7sg3gza6qtwglphd0u3,119.146021,0,148.93252625,degens
terra1nte8afzkxcj7tl8q2y4jkh6ycl5e490rfzndfu,1.724806,0,2.1560075000000003,degens
terra1nfjj4wk5kf9lujvx0faz3dedan8fk7yzy06ttq,78.832456,0,98.54056999999999,degens
terra1nf3yt4y84azwzzyzzf8gzsz3uea450m6tcpxl0,2.014468,0,2.518085,degens
terra1nfv9l6hlhkw70v0tn7k8hdnsyxncfvm6m8c0hv,85.737873,0,107.17234124999999,degens
terra1nghkxpr6axs8gjwudu3e2elck0lan74mp0yca7,2405.396923,0,3006.74615375,degens
terra1ngh4ttwd9h5rjqu7xave57whjvmnjkyumv5nm9,0.108047,0.1,0.23505875,degens
terra1ngh50yj9ckntfcea36rux0zu7mph24758ah63w,253.056036,1831.14627,2147.466315,degens
terra1n8a9xccn0uqqkzsajtpwuw56hwc9e8lw2qqae0,30.193077,0,37.74134625,degens
terra1n86m7zu6z48g6ry3ah7zypcmrl7452eq9retgn,0.415884,0.1,0.6198549999999999,degens
terra1n8sfj7xcp5lpzatenwdxamxvd3y8c6tn9937pg,5.097545,1,7.37193125,degens
terra1nxkwh900gzqpwl586a9mypt7skp7045lutgcym,72.904849,8.5,99.63106125,degens
terra1nx3f9mtq5rwgl8aj8vxhtqgl60r4a9whlnf707,46.80452,0,58.505649999999996,degens
terra1nxr2fxdkg9spt5x36xxd4s6x0vu46exrev8f6u,11.447692,0,14.309615,degens
terra1n9swyaqnlf7yyqceam27s8xus8dkzxzcn6lapf,0.219495,0,0.27436875,degens
terra1n9y03kej8jxmhnmk4n9lmtg32uppac7maflj96,2332.37003,571.800898,3487.2634355,degens
terra1n9rfqp690lug6r5camfuaxjjjqlx08jdrutpmd,2.106166,0,2.6327075,degens
terra1n9qxpplkvulrncxje9423qd57jhvhm7gr45pre,10.016375,10.771625,23.29209375,degens
terra1nylg2gq8s4rc47jlm7lekwkjpvuzezpwy0g2km,2500.675217,0,3125.84402125,degens
terra1nyh2el7c826anxpudv7jzs5xh5ta2mz3cw8upn,277.387274,31.509725,378.2438175,degens
terra1nyjf0jjwr079y4pmg8w4u8yhmeg4vk4j28pshw,4.346421,4,9.433026250000001,degens
terra1ny28q6r0s7eusp2p4p0y862fr25f3jtkhl2hch,17.064993,23.570555,44.901796250000004,degens
terra1nrlwy2yx8agd8skmhucew5fjwt0pmv3kgswgr8,18.63036,0,23.28795,degens
terra1nrm0dfswfwdjcyj3jks98sepza44hjnun0lrk8,0.388942,0.099898,0.5860755000000001,degens
terra1nrcyw72m8rssfx6nna88p4uaqeuz70l5yklxr3,162.553468,0,203.19183500000003,degens
terra1nrhv4cpx6glp7qgzutgdqywh9g6e6z4uf8747g,47.015315,11.38962,70.15876374999999,degens
terra1nzwtjefdwfu8kghvwlft9ml0gcrm8g7vllfxkg,0.42655,0.106708,0.6398955,degens
terra1nz2aswugl9nczqhzh0waeg0pqa64lv7jgl4es5,78.995655,0,98.74456875,degens
terra1nz8cda8k7hp0txmm9uf3vgkejlr3qegrp3ta65,1153.595487,275.597491,1717.5918497500002,degens
terra1nzpwwn7wajh92fk4hdezp5m9sx0n7tehq9cpxz,0.200573,0.394718,0.64543425,degens
terra1nql0jxgqqje9kkx5nzkf77zwc0mkefcmymua50,140.620707,4.647322,180.42320575000002,degens
terra1nqksgrtzqx2hf2tf0h5y6lz78tzlvutgqm2pkm,7.155153,0,8.94394125,degens
terra1nqf9z7tnychh8wnej4acag59n2g02uzetftvx5,56.484893,0,70.60611625,degens
terra1nq97n7j85pd485qfcp9qzqfeywrqka3fwfauyx,0.275465,0.228412,0.57274325,degens
terra1jllpmqf82hdh0aufs2x5tatvvq6ch93zkak5lm,0.769728,0,0.9621599999999999,degens
terra1jl5s6flxd3f4r654r4edguq4d6gn3d0juww6fc,18.89494,20,43.618674999999996,degens
terra1jlsc77239f4c2gl5ell6zxhhe45yqvt9k8ehta,366.180038,0,457.7250475,degens
terra1jlwsvrhnh3ygcpc3kjtudkpvr5l99zy4upvjtc,201.908909,0,252.38613625,degens
terra1j76j9aayx0dw8zvjd747yz7vy0pyt5h34yyv8y,2.05361,0,2.5670124999999997,degens
terra1j7jmzffvvr35k4eqvsd7fvnckpezecpt67gxnz,14.261039,0,17.82629875,degens
terra1j72kajs2hc2dxkuzrudl7jmct2x85wszlgntt8,49.065109,0,61.33138625,degens
terra1j7qht0ped650u3sj3zhm8xzh203w4xjq77x843,683.956733,0,854.94591625,degens
terra1j7q0wexwm9e4knr4fqus0r9y38mayqlkfgvpey,2.51,0,3.1374999999999997,degens
terra1ja6c6uvqdmvzk272zyqtx25mdt27j2fcwesmsk,545.618191,0,682.02273875,degens
terra1ja54g2g2z936ysgkpqzawsuy82mj0r5k4lav6m,41.095294,0,51.3691175,degens
terra1janw0r6mxm9v88hwjk6ss27u8ur85ucsrzqhlr,1.996001,1,3.49500125,degens
terra1ja306hsfqxaus5lpfa6hyvxgu50xgcy5550f33,22,0.1,27.6,degens
terra1jar2v0n6snv0zprpszwrzvqkwvvzyjdwjd60k9,2414.543286,4,3022.1791075,degens
terra1jukt8vgjtkcu6kupu93hge44xgz4p0sakqadz0,79.11619,63.824063,162.7193005,degens
terra1ju4tlkscdvzggguwl40lzvrvemgvavsqf8pm8p,77.331848,35,131.66481,degens
terra1juj2tkj8szu54exaxmyp0mcyz96mq83vjq9dtf,2.161123,46.339682,49.04108575,degens
terra1ju0dk9cm80qnx327llmf27zwa84sq3rhxvpgny,2.246682,0,2.8083525,degens
terra1jutyzj7ed7jxfx49smly3e387ttl56e0hgvq6q,0.435297,0.201898,0.74601925,degens
terra1ju9jn86gkrsdnreantl6tnup09r7s8d2dulcfg,59.666672,0,74.58333999999999,degens
terra1jm6gd24e8vjqqxm3nxtk5sm50yyvlz22jaurq3,0.07,0.1,0.1875,degens
terra1jmk7x23pqzw2z9uk30przwkxqcegr2ftjnwlzf,0.393084,3333.004177,3333.495532,degens
terra1jmxk6ld32z07d03v8awctnjcs4d3880f0r7j8c,11.918928,2.431297,17.329957,degens
terra1j6mafmje6fm7ypdxh53rexjgzyv460e5yarwx5,263.459136,78.820028,408.14394799999997,degens
terra1j6d5h28qlvv09lyvfusq38c4d542zgxr4z55n8,92.175692,1.903921,117.123536,degens
terra1j6vh2exuvmcrldjaerdt33qldjkvxy7r89e3tm,419.417403,201.185377,725.45713075,degens
terra1j62j7xpa3meeyktcl5l00x8msmrkk57lfgfny6,13.073845,259.86473,276.20703625,degens
terra1j62tmerfgcsh9fc5s9pgc7r7fvjhxuwjtz9crf,129.816198,0,162.2702475,degens
terra1j6y42szaj49ldn24p488wye9x627eygryjpm6a,0.391849,0.019402,0.5092132500000001,degens
terra1je6n90c6m98xzgz9hgyqxqfypgzhqyjexezn2g,25.104586,0,31.3807325,degens
terra1jejj0axv4jwf5umk96lflgcgv0ynva8zchqk0y,2.264258,0,2.8303225,degens
terra1je26wmdptp4zkfx7venp000vkepppew5tny09p,0.0087,0,0.010875,degens
terra1jegqqksg0n9apyxmugfwqrkhc0lc5ppdlmvc8j,414.144618,0,517.6807725,degens
terra1jcmrl9wc7tc0qcuty9c9kuvrkzek309wsmh0qq,0.382647,69.892772,70.37108074999999,degens
terra1jctz7fj2qe9w7408pcushdq68qmctl8w3url5e,0.402412,18.124859,18.627874000000002,degens
terra1jc2nhk34j2v783a5ymvjavuzazef83x7sfyj5g,11.8,0,14.75,degens
terra1jc9xew40pvztt45qh0tlj3pwff23u7q7ppylyx,1771.411297,0,2214.2641212500002,degens
terra1jhm6cv6n82ez07qr3jef57rueff24lkwx2rgum,183.200088,1.100031,230.100141,degens
terra1jhernq3v3r7v4ak638m4nkky3edvg5uavza9a3,417.186414,4.692383,526.1754004999999,degens
terra1jhc29v87m94p2hllj3hw0aermmvdugz4t8d544,16.362587,0,20.453233750000003,degens
terra1jh5q9c0tzuk84n6pcldsw7zfs9jak6xeadz4zs,123.591835,5.563058,160.05285175,degens
terra1jkjq783gw0lu89mepecj7wvp5239nht8hd0nd8,0.348206,0.001,0.4362575,degens
terra1jkdh92p8a0yea4469h4e50g9z5s9jnu5p5unta,2.468,0,3.085,degens
terra1jkrqy4k25pr46ayg0eh6qvpmuvwz7a99vd30ez,0.000201,0,0.00025125,degens
terra1j4upggq0u3df6fkvvq5xuuhw0t9cjtdmlft564,1.047433,0.200063,1.50935425,degens
terra1j4mgg96nas940krv732g7ze698qj4js6d77dcd,4.547674,55.59051,61.2751025,degens
terra1j4cmq425xmg6ryl7fhc5jr2xjeyd536fdx97jj,470.435537,10,598.04442125,degens
terra1j4hqe0x4mgm0ktjusexljn3ldm34hhs2cvz52v,0.237706,0.160958,0.4580905,degens
terra1j443zmp2ckhhqvcfulrq8trtkcjzvkdq33eptl,0.391069,0.3,0.7888362499999999,degens
terra1j4g2unflq9t0rsus4pu7jnzp05gh3c07aecr5j,155.506273,0,194.38284124999998,degens
terra1j5l95khsa9zkeefqwxkl0alqfjq9lhjz947djq,190.064708,1.152523,238.733408,degens
terra1j5cuk3mp7vwh3j0gz05cn3qqvl6vngyv04csry,1.712022,0,2.1400275,degens
terra1j5n3tjs4thnxk5hduksnc28kr3yhmjhrdhv83w,0.652865,50.270834,51.086915250000004,degens
terra1jnmwwlwa3kzsm0xlnd4gqz2q6p40ehl9sm2p0w,2.451547,5,8.06443375,degens
terra1jnmyxa4phpp0wgfgwhxdeu9hs850acmqxxrmul,11.149603,78.973103,92.91010675,degens
terra1jn9hrlzfsng4h66yv96mmp52kqlcjh4nevfjv5,4068.95461,0,5086.1932625,degens
terra1jj7qzwg5avcyjt60qwkpy3tmx0t8t3hl6ac7jl,0.852777,150.039358,151.10532924999998,degens
terra1jjalge4kp4p9p705sferekzgwezt3nwantwwd0,438.271576,39.491963,587.3314330000001,degens
terra1jjenstuad9p686dmtpnldan8ns765rky97wnnx,0.191209,0.01,0.24901125,degens
terra1jjkfgew9v77xnye5wrfw9ag09m4g02tqvtp080,2529.922216,5,3167.4027699999997,degens
terra1jjp2mhpympp9n7mcpkvc3z2uhf5y9reem3cxyn,18.469158,0,23.0864475,degens
terra1js7j6sy7djpyz64vefqkpwygt8hkmnchgvntn3,17.208104,2.839672,24.349801999999997,degens
terra1js7d8euwzpcurp0flsflpprxk06k05vj2hg2ye,294.29098,0,367.863725,degens
terra1js6rwd7zete2r7fzz78kc43ua5xvg9ddv85695,497.995267,5.716466,628.21054975,degens
terra1jsksxrz5yla5e07ltzwkxu2vkhdf6fy5v3ayhk,1.28911,0,1.6113875,degens
terra1js52c5hvpss7e66szp2d50a6gq72c4xqlf5pql,2.028524,0.021784,2.557439,degens
terra1jsnxpzc8ce7y7zxeks55nnn6zs9ct5nmv0hywn,100.05479,0,125.0684875,degens
terra1j0eumufv9vpwjxpqm4mpcac7m9rh7kkm0ee70l,251.295029,72.179848,386.29863424999996,degens
terra1j0ngkuyxx0aszp072qu6j7cfkh2yzn7jculnvr,96.588294,0,120.73536750000001,degens
terra1j0sg0jtantq5d2hxu0zncageqv2tdd5z7a578n,2400.438164,0,3000.547705,degens
terra1j0d59en78q8k5tq97yucu76drptjvyudt56skx,3805.790675,129.384775,4886.62311875,degens
terra1jw7nh8j7lalf7ejsw8u3p2639nwv6ry8q2vy3f,50.88419,20,83.60523749999999,degens
terra1jw7x6p4lhwp7pw36vryagqct0u66a5ra9r0dt5,54.580946,25,93.2261825,degens
terra1jwnyu7xewe7r9mgxwzpclr8szxr3fwrglc88ak,473.991437,13.153097,605.64239325,degens
terra1jw8y236s35xds7xcf20r6c9uw48v4gwyfp3vv7,0.099376,0,0.12422000000000001,degens
terra1jdk06sd6z0s233j2vs7r99p9h856asw98j53rq,80.353529,3000.670449,3101.11236025,degens
terra1jd5w4l5k4knmmk3edmvnqtzhnp5nwcmr64ccau,21.396398,0,26.745497500000003,degens
terra1jdz8g7rlpknhn08kl5peqafsg2xc6v4dxj3yef,2403.393912,0,3004.24239,degens
terra1jve2yr39p7zwepqqe0r48gc6ewv4s3stl0z4ss,148.27,0,185.3375,degens
terra1jvcsz0cymrhqrfg6k5lvfr80pxx7k9dpd80t8l,21.28,0,26.6,degens
terra1jvj5dvepgws872f42zdfyqugsyngaz574atczx,191.006465,0,238.75808124999998,degens
terra1jtd7mlm9zqmhyufvqnlzzq50fln8vm0nmpg6uk,15.345763,20,39.18220375,degens
terra1jtvpps8v22qvv3l9ymm3l48fspduudpq3833cm,7458.044105,0,9322.55513125,degens
terra1j20x5gv6yfqzvxhp3ge3q8hlvj99da30u5gj0z,0.007465,0,0.009331250000000001,degens
terra1j2xegesky07he3cngvte9z0p8dj6wcza3ddxmr,1.909884,1.00686,3.394215,degens
terra1j2zaf6scgyz95u7lr7nx95hfwc3kygu8etnxqv,84.112161,215,320.14020125,degens
terra1j2qyvjtveyy8pznvrzl7ee2d007vf4kaqechvy,1.666689,0,2.0833612500000003,degens
terra1jf6fr3xrgjqre7f8y7sw09fqc5wc8kenu5q7ag,0.191334,0.1,0.3391675,degens
terra1jf3l8ecwexhvdmf7z3vp7674c6n44zutsv8pta,2402.580501,0,3003.22562625,degens
terra1jgkvkns788gdy4jxf8s88lww9vvj0t79pnnqz0,3.86786,0.1,4.934824999999999,degens
terra1jg239gmkvqd2n4htj2zrnms5yck2c2etmcsvng,0.02056,0.001,0.026699999999999998,degens
terra1jgyw08wgsyfkgdndfkecapmu8hq2pnhvu8k9f8,7825.111115,0,9781.38889375,degens
terra1j8ku45c57jvxstjctruqp0gp5lah7dcxzd8vcs,36.530191,0,45.66273875,degens
terra1j8ftr0fcdll2v59vt0d6ypc9m7lyelglhq7kez,0.021397,0.02,0.04674625,degens
terra1jxaq9xnympm5l4yvccdayyara65uvphu6l8tva,2431.9911,0,3039.988875,degens
terra1jx6gjfh5sgx8tfeet09ptulkq76ksgacpwnt5l,2.161865,74,76.70233125,degens
terra1jxhc60qmar8mkvkw68xtuxg9ym7vwhdqmk834t,4071.881256,0,5089.85157,degens
terra1jxjjn9jrdrmf7yysavr6ldpq6w9py69ppsgwxv,333.43044,0,416.78805,degens
terra1jxsxg6dyrrznra5puzqqhms2w426f8e7trq2d0,31.497054,10,49.371317499999996,degens
terra1jx0a9zl755mpj2tj8n95we43084wt5j5v76mm3,1.35,106.096208,107.783708,degens
terra1jxd3mfhqm0rahwdekujg0653usgln7ucr4zh33,0.041086,0.143589,0.1949465,degens
terra1jx2ghcgsegefualzky8daznrsu4tsrzgsexddz,0.199,0.00751,0.25626000000000004,degens
terra1jxqhm2zfwppnfc33ecmq4qcuzl0ewhv079jky5,21.934951,10.110075,37.52876375,degens
terra1j98alpzxs8nmsgfacpqjt4yfh74wh9hm0gsx68,1.930281,1.015342,3.42819325,degens
terra1j9xs0u33uy0r6ucdgg6e7zmhfxs30c3k7pfth7,58.628547,0.607647,73.89333075,degens
terra1j9rfzwywr9p3jj2ufws5d3a8y9rzzpcx79hp9q,10,11.78052,24.28052,degens
